314	ARTISTES AVEC DISPENSE PO ABATT 30%	ART. PP	A	5.99	9.03	0.00	01/01/2024
315	ARTISTES AVEC DISPENSE PO ABATT 30% AL	ARTISTES PAIR	A	5.99	9.10	0.00	01/01/2026
315	ARTISTES AVEC DISPENSE PO ABATT 30% AL	ARTISTES PAIR	A	5.99	9.03	0.00	01/01/2024
316	FNAL ARTISTES TOTALITE	FNAL ARTISTES TOTAL	E		0.35		01/01/2012
318	ARTISTES FONCTIONNAIRES ABATT 30%	ART.FONC.	A	5.99	9.10	0.00	01/01/2026
318	ARTISTES FONCTIONNAIRES ABATT 30%	ART.FONC.	A	5.99	9.03	0.00	01/01/2024
319	ARTISTES FONCTIONNAIRES ABBAT 30% AL	ART FONCT	A	5.99	10.01	0.00	01/01/2026
319	ARTISTES FONCTIONNAIRES ABBAT 30% AL	ART FONCT	A	5.99	9.94	0.00	01/01/2024
320	ARTISTES SANS AT	ART SANS AT	E	10.82	9.38		01/01/2026
320	ARTISTES SANS AT	ART SANS AT	E	10.82	9.31		01/01/2024
321	ARTISTES SANS AT AL	ART SANS AT	E	10.82	10.29		01/01/2026
321	ARTISTES SANS AT AL	ART SANS AT	E	10.82	10.22		01/01/2024
323	EXO CONTRATS AIDES ATELIER INSERTION	EXO ACI	D	6.90	0.70	1.50	01/01/2026
323	EXO CONTRATS AIDES ATELIER INSERTION	EXO ACI	D	6.90	0.70	1.50	01/01/2024
325	EXO ATELIER INSERTION MAYOTTE	EXI INSERTION MAYO	D	5.54	5.22	3.56	01/01/2026
325	EXO ATELIER INSERTION MAYOTTE	EXI INSERTION MAYO	D	5.43	4.87	3.68	01/05/2025
330	MEDECINS FONCTIONNAIRES	MEDECIN FONCT	D	5.99	20.66	1.06	01/01/2026
330	MEDECINS FONCTIONNAIRES	MEDECIN FONCT	D	5.99	20.57	1.05	01/05/2025
331	MEDECINS FONCTIONNAIRES AL	MEDECIN FONCT	D	5.99	21.96	1.16	01/01/2026
331	MEDECINS FONCTIONNAIRES AL	MEDECIN FONCT	D	5.99	21.87	1.11	01/05/2025
332	FNAL PLAFONNE	FNAL PLAFONNE	E	0.10			01/01/2012
333	CUI/CAE FRANCE TRAVAIL	CUI/CAE FRANCE TRAV	E	6.90	0.70		01/01/2018
334	FNAL ARTISTES PLAFONNE	FNAL ARTISTE PLAF	E	0.07			01/01/2012
336	PROF MEDIC ABATT.30% PLF	PROF MEDIC	A	10.82	13.26	0.00	01/01/2026
336	PROF MEDIC ABATT.30% PLF	PROF MEDIC	A	10.82	13.17	0.00	01/01/2024
338	PROF MEDIC ABATT 30% PLF SAUF AF	MEDECINS	A	10.82	9.81	0.00	01/01/2026
338	PROF MEDIC ABATT 30% PLF SAUF AF	MEDECINS	A	10.82	9.72	0.00	01/01/2024
346	PERSONNEL MEDICAL CENTRES DE SANTE	PERS MEDICAL	A	15.45	13.26	0.00	01/01/2026
346	PERSONNEL MEDICAL CENTRES DE SANTE	PERS MEDICAL	A	15.45	13.17	0.00	01/01/2024
348	VENTE A DOMICILE PAR DEMARCHAGE	VENTE DOM	E		100.00		01/01/2026
348	VENTE A DOMICILE PAR DEMARCHAGE	VENTE DOM	E		100.00		01/05/2025
350	CONTRAT D'INSERTION PAR L'ACTIVITE OM	CIA	E	6.90	0.40		01/01/2018
352	CONTR INSERT PAR L'ACTIVITE CAS PART OM	CIA	E		100.00		01/01/2018
353	REGUL RG MAJO CDD TAUX 0,5 % U2	REG MAJO CDD TX 0,5%	F	100.00			01/01/2020
360	INSERTION ACCUEIL EN STRUCT. AGREEE	INSERTION	E	6.90	0.70		01/01/2026
360	INSERTION ACCUEIL EN STRUCT. AGREEE	INSERTION	E	6.90	0.70		01/01/2024
362	ELEVE ENS.TECHNIQUE ART 412.8.2E(A)	ELEVE ENS TECH AT	D			100.00	01/01/2026
362	ELEVE ENS.TECHNIQUE ART 412.8.2E(A)	ELEVE ENS TECH AT	D			100.00	01/01/2025
364	ELEVE ENS.SECONDAIRE AR.412.8.2E(B)	ELEVE ENS SECOND AT	D			100.00	01/01/2026
364	ELEVE ENS.SECONDAIRE AR.412.8.2E(B)	ELEVE ENS SECOND AT	D			100.00	01/01/2025
370	ASSOCIATIONS INTERMEDIAIRES	ASS INT	D	15.45	13.26	3.56	01/01/2026
370	ASSOCIATIONS INTERMEDIAIRES	ASS INT	D	15.45	13.17	3.68	01/05/2025
372	SITUATION INSERTION,BENEFICIAIRE RMI	SIT INSERT RMI AT	D			100.00	01/01/2000
376	COT VIEILLESSE NOTARIAT ALSACE MOSEL AL	VIEILLESSE NOTAR AM	E		100.00		01/01/2026
376	COT VIEILLESSE NOTARIAT ALSACE MOSEL AL	VIEILLESSE NOTAR AM	E		100.00		01/01/2024
377	RR IJSS COMPLEMENTAIRE TX REDUIT	RR IJSS C TX RT	E		4.30		01/01/2024
379	RR COTIS MAL RETRAITE TI NON RES	RR MAL RET TI NR	E		7.10		01/01/2022
381	MAJO ALSACE MOSELLE - SECTEUR PRIVE AL	MAJ ALS MOS PR	E		1.30		01/04/2022
382	APPRENTIS NOTARIAT INF SEUIL	APP. NOTAIRE INF	A		27.66	0.00	01/01/2026
382	APPRENTIS NOTARIAT INF SEUIL	APP. NOTAIRE INF	A		27.57	0.00	01/01/2024
383	APPRENTIS NOTARIAT INF SEUIL AL MO AL	APP NOT INF SEUI AM	E		100.00		01/01/2026
383	APPRENTIS NOTARIAT INF SEUIL AL MO AL	APP NOT INF SEUI AM	E		100.00		01/01/2024
384	REDUCTION GENERALE NOTARIAT REGUL	RED GAL NOTAI REGUL	E	100.00			01/01/2026
384	REDUCTION GENERALE NOTARIAT REGUL	RED GAL NOTAI REGUL	E	100.00			01/01/2023
385	SERVICE CIVIQUE VOLONTARIAT CSG-CRDS	S.CIVIQUE VOL.CSG	E		9.70		01/01/2024
388	RED GEN NOTARIAT VIEILLESSE RG REGUL U2	R.GEN.NOTAR.RG REG	E	100.00			01/01/2026
388	RED GEN NOTARIAT VIEILLESSE RG REGUL U2	R.GEN.NOTAR.RG REG	E	100.00			01/09/2023
389	RR INVALIDITE DE BASE TAUX PLEIN	RR INV.B TX PN	E		8.80		01/01/2024
390	INDEMNITE INFLATION	INDEMNITE INFLATION	E	0.00	0.00		01/10/2021
391	MAJO ALSACE MOSELLE - SECTEUR PUBLIC AL	MAJ ALS MOSELLE PUB	E		1.30		01/04/2022
395	RR INVALIDITE DE BASE TAUX REDUIT	RR INV.B TX RT	E		4.30		01/01/2024
396	RR PRERETRAITE MAL RG CAS2	RR PRERET RG CAS2	E		1.45		01/01/2010
397	RR PRERETRAITE MALADIE MARINS	RR PRERET AM MARINS	E		2.20		01/01/2010
398	RR PRERETRAITE MALADIE CRPCEN	RR PRERET AM CRPCEN	E		0.80		01/01/2010
399	RR INVALIDITE COMPLEMENTAIRE TX PLE	RR INV.C TX PN	E		8.80		01/01/2024
400	CREDIT IMPOT COMPETITIVITE EMPLOI	CICE	E		0.00		01/01/2013
401	ACCRE EXONERATION DEGRESSIVE	ACCRE EXO DEGRESS.	F	100.00			01/01/2026
401	ACCRE EXONERATION DEGRESSIVE	ACCRE EXO DEGRESS.	F	100.00			01/01/2024
402	JEU EXONERATION TAUX PLEIN	JEU EXO TAUX PLEIN	A	6.90	0.70	0.00	01/01/2026
402	JEU EXONERATION TAUX PLEIN	JEU EXO TAUX PLEIN	A	6.90	0.70	0.00	01/01/2024
404	CONTRAT CAPE AVEC REMUNERATION	CAPE REMUNERE	A	15.45	21.06	0.00	01/01/2026
404	CONTRAT CAPE AVEC REMUNERATION	CAPE REMUNERE	A	15.45	20.97	0.00	01/01/2024
406	PROJET DE TRANSITION PROFESSIONNELLE	PTP	D	15.45	13.26	2.08	01/01/2026
406	PROJET DE TRANSITION PROFESSIONNELLE	PTP	D	15.45	13.17	2.12	01/01/2024
407	REMUNERATIONS TIERS AVANTAGE NATURE	REM TIERS SANS PO	D	8.55	20.66	2.08	01/01/2026
407	REMUNERATIONS TIERS AVANTAGE NATURE	REM TIERS SANS PO	D	8.55	20.57	2.12	01/01/2024
408	GRAND PORT MARITIME DE BORDEAUX	GRAND PORT BORDEAUX	A	15.45	15.75	0.00	01/01/2028
410	CONTRAT ACCOMP CAS PART MAYOTTE	ACCOMP C.PART MAY	E		100.00		01/01/2026
410	CONTRAT ACCOMP CAS PART MAYOTTE	ACCOMP C.PART MAY	E		100.00		01/01/2025
411	S CIVIQUE VOLONTARIAT AT/MP MAYOTTE	VOLONTARIAT AT MAY	D	0.00		2.08	01/01/2026
411	S CIVIQUE VOLONTARIAT AT/MP MAYOTTE	VOLONTARIAT AT MAY	D	0.00		2.12	01/01/2024
412	S.CIVIQUE VOL AV AF MAL MAYOTTE	S.CIVIQ.VOL.AV MAY	E	20.84	11.02		01/01/2026
412	S.CIVIQUE VOL AV AF MAL MAYOTTE	S.CIVIQ.VOL.AV MAY	E	20.73	9.97		01/01/2025
413	REDUCTION GENERALE MAYOTTE	REDUCTION GENE MAY	F	100.00			01/01/2026
413	REDUCTION GENERALE MAYOTTE	REDUCTION GENE MAY	F	100.00			01/01/2025
414	CONTRIB ASSURANCE CHOMAGE MAYOTTE	CONTRIB CHOMAGE MAY	E		2.80		01/01/2019
415	ASSURANCE CHOMAGE APPREN 79 MAYOTTE	CHOM APPREN 79 MAY	E		2.80		01/01/2019
416	ASSURANCE CHOMAGE APPREN 87 MAYOTTE	CHOM APPREN 87 MAY	E		2.80		01/01/2019
417	CHOMAGE APPR PUBLIC MAYOTTE	CHOM APPR PUBL MAY	E	0.00	0.00		01/01/2019
418	REGIME CHOMAGE APPRENTIS PUBLIC MAYO	ADH APPREN PUBL MAY	E	0.00	0.00		01/01/2019
419	REGUL REDUCTION GENE MAYOTTE	REGUL.REDUC.GLE MAY	E	100.00			01/01/2026
419	REGUL REDUCTION GENE MAYOTTE	REGUL.REDUC.GLE MAY	E	100.00			01/01/2025
420	CONTRAT ACCOMPAGNEMENT DANS L EMPLOI	CT ACCOMPAGN EMPLOI	A	6.90	0.70	0.00	01/01/2018
421	CONTRAT ACCOMP. EMPLOI MAYOTTE	ACCOMP EMPLOI MAY	A	5.54	5.22	0.00	01/01/2026
421	CONTRAT ACCOMP. EMPLOI MAYOTTE	ACCOMP EMPLOI MAY	A	5.43	4.87	0.00	01/01/2025
422	CONTRAT ACCOMPAGNEMENT CAS PART	CT ACCOMP EMPL PART	E		100.00		01/01/2018
423	CONTRIB ASSURANCE CHOMAGE APPREN 87 U2	ASSU CHOM APPREN 87	E		4.00		01/05/2025
423	CONTRIB ASSURANCE CHOMAGE APPREN 87 U2	ASSU CHOM APPREN 87	E		4.05		01/01/2019
427	REGIME CHOMAGE APPRENTIS SECT.PUB U2	ADH. APPRENTI PUB	E	0.00	0.00		01/05/2025
427	REGIME CHOMAGE APPRENTIS SECT.PUB U2	ADH. APPRENTI PUB	E	0.00	0.00		01/01/2019
428	SURCOT. CHOMAGE APPRENTIS SECT.PUB U2	SURCOT. APPR. PUB	E	0.00	0.00		01/01/2018
429	CONTRIB ASSURANCE CHOMAGE APPR PUBLI U2	ASSU CHOM APPR PUBL	E	0.00	0.00		01/05/2025
429	CONTRIB ASSURANCE CHOMAGE APPR PUBLI U2	ASSU CHOM APPR PUBL	E	0.00	0.00		01/01/2019
430	COMPLEMENT COTISATION AF	AF TAUX PLEIN	E		1.80		01/01/2015
431	ACCRE EXO DEGRESSIVE MAYOTTE	ACCRE DEGRESS MAY	F	100.00			01/01/2026
431	ACCRE EXO DEGRESSIVE MAYOTTE	ACCRE DEGRESS MAY	F	100.00			01/01/2025
432	COMPLEMENT AF ABATT. 30 %	COMPLT AF ABATT.30 %	E		1.26		01/01/2015
433	ACCRE REGULARISATION MAYOTTE	ACCRE REGUL MAY	E	100.00			01/01/2026
433	ACCRE REGULARISATION MAYOTTE	ACCRE REGUL MAY	E	100.00			01/01/2025
434	COMPLEMENT AF ABATT. 20 %	COMPLT AF ABATT.20 %	E		1.44		01/01/2015
437	DEDUCTION AF TAUX REDUIT	DEDUCTION AF	F	100.00			01/01/2019
438	RR ECRETEMENT (AGECFA/FONGECFA)	RR ECRETEMENT CFA	F	100.00			01/01/2015
438	EXONERATION GREVE SNCM	EXO GREVE SNCM	F	100.00			01/01/2014
440	RR INVALIDITE COMPLEMENTAIRE TX RED	RR INV.C TX RT	E		4.30		01/01/2024
441	RR RETRAITE BASE REG.GEN. N-RESID.	RR RET.B RG NON RES	E		3.20		01/01/2010
442	RR RETRAITE COMPLT NON RESIDENT	RR RET.C NON RES	E		4.20		01/01/2019
443	RR PRERETRAITE N RESIDENT REG.GENE	RR PRERET N-RES RG	E		4.90		01/01/2019
446	RR PRERETRAITE N-RESIDENT REG.SPEC	RR PRERET.N-RES RS	E		4.15		01/01/2010
447	AT-BENEF MISE EN SITUATION PROF ESAT	AT BENEF PMSP ESAT	E		100.00		13/10/2016
448	APPRENTIS NOTARIAT VIEILLESSE RG	APPR NOTAR VIEIL RG	A	8.55	12.86	0.00	01/01/2026
448	APPRENTIS NOTARIAT VIEILLESSE RG	APPR NOTAR VIEIL RG	A	8.55	12.77	0.00	01/01/2024
450	CONTRIBUTION C2P REGIMES SPECIAUX	C2P REGIME SPECIAL	E		0.01		01/05/2025
450	CONTRIBUTION C2P REGIMES SPECIAUX	C2P REGIME SPECIAL	E		0.01		01/01/2017
451	VIEILLESSE CRP RATP PP CET	VIEICRP RATP PP CET	E		0.21		01/10/2025
451	VIEILLESSE CRP RATP PP CET	VIEICRP RATP PP CET	E		0.20		01/01/2017
453	RR PRERETRAITE N-RESID.DECL.UNI.EMP	RR PRERET.N-RES DUE	E		4.20		01/01/2010
454	RR CHOMAGE MALADIE NON RESID	RR CHOM.NON RES	E		2.80		01/01/2010
460	RG SAUF VIEILL.NATIONALITE ETRANGERE	SAUF AV ETRANGER	A		10.75	0.00	01/01/2019
462	EXO DOM SMIC 130% A 220% U2	EXO DOM 220%	F	100.00			01/01/2026
462	EXO DOM SMIC 130% A 220% U2	EXO DOM 220%	F	100.00			01/01/2019
463	EXO DOM SMIC 200% A 270% U2	EXO DOM 270%	F	100.00			01/01/2026
463	EXO DOM SMIC 170% a 270% U2	EXO DOM 270%	F	100.00			01/01/2019
464	EXONERATION COLPORTEURS DE PRESSE	COLPORTEURS PRESSE	D	6.90	0.70	1.90	01/01/2026
464	EXONERATION COLPORTEURS DE PRESSE	COLPORTEURS PRESSE	D	6.90	0.70	1.90	01/01/2024
466	EXONERATION PRESSE MAGAZINE	EXO PRESSE MAGAZINE	D	6.90	0.70	1.90	01/01/2026
466	EXONERATION PRESSE MAGAZINE	EXO PRESSE MAGAZINE	D	6.90	0.70	1.90	01/01/2024
467	EXONERATION PRESSE MAGAZINE AL	EXO PRESSE MAGAZINE	D	6.90	2.00	1.90	01/01/2026
467	EXONERATION PRESSE MAGAZINE AL	EXO PRESSE MAGAZINE	D	6.90	2.00	1.90	01/01/2024
468	EXONERATION PRESSE GRATUITE	EXO PRESSE GRATUITE	D	6.90	0.70	1.90	01/01/2026
468	EXONERATION PRESSE GRATUITE	EXO PRESSE GRATUITE	D	6.90	0.70	1.90	01/01/2024
469	CPRPF FORFAIT DISPO RET	CPRPF FORF DISP RET	E		12.00		01/01/2026
469	CPRPF FORFAIT DISPO RET	CPRPF FORF DISP RET	E	0.00	0.00		01/01/2013
470	EXONERATION PRESSE GRATUITE AL	EXO PRESSE GRATUITE	D	6.90	2.00	1.90	01/01/2026
470	EXONERATION PRESSE GRATUITE AL	EXO PRESSE GRATUITE	D	6.90	2.00	1.90	01/01/2024
471	REV REMPLACEMENT CHOMAGE MAYOTTE	REV REMP CHOM MAY	E		4.47		01/01/2026
471	REV REMPLACEMENT CHOMAGE MAYOTTE	REV REMP CHOM MAY	E		4.12		01/01/2025
473	EXO DOM SMIC 170% A 350% U2	EXO DOM 350%	F	100.00			01/01/2026
473	EXO DOM SMIC 170% a 350% U2	EXO DOM 350%	F	100.00			01/01/2019
474	PORT BORDEAUX FONCT.DETACHES	PORT BORDEAUX FONCT	A		13.45	0.00	01/01/2028
476	FONCT. TITUL OUVRIERS ETAT MAYOTTE	FONC ETAT MAY	E	5.40	11.02		01/01/2026
476	FONCT. TITUL OUVRIERS ETAT MAYOTTE	FONC ETAT MAY	E	5.40	9.97		01/01/2025
477	REDUCTION AIDE A DOMICILE U2	REDUC.AIDE A DOM	F	100.00			01/01/2026
477	REDUCTION AIDE A DOMICILE	REDUC AIDE DOMICILE	F	100.00			01/01/2019
478	REGULARISATION FORFAIT SOCIAL	REGUL FORFAIT SOC.	F	100.00			01/01/2025
479	FORFAIT SOCIAL 8%	FORFAIT SOC. 8 %	E		8.00		01/01/2016
480	FORFAIT SOCIAL TAUX 16%	FORF.SOC.TAUX 16%	E		16.00		01/11/2015
481	CNFPT CAS GENERAL	CNFPT CAS GENERAL	E		1.00		01/01/2025
482	CNFPT OPH	CNFPT OPH	E		1.05		01/01/2025
483	CNFPT SPP	CNFPT SPP	E		1.86		01/01/2025
484	CNFPT EA CAE	CNFPT EA CAE	E		0.50		01/01/2021
485	REGUL. REDUCTION AIDE A DOMICILE U2	REGUL AIDE DOM	E	100.00			01/01/2026
485	REGUL. REDUCTION AIDE A DOMICILE	REGUL AIDE DOMICILE	E	100.00			01/01/2019
486	Apprentis loi 1987 AT 11-50 Mayotte	APP 87 MAY-50	A	15.40	5.80	0.00	01/01/2026
486	Apprentis loi 1987 AT 11-50 Mayotte	APP 87 MAY-50	A	15.40	5.10	0.00	01/01/2025
487	Apprentis loi 1979 AT - 11 Mayotte	APP 79 MAY-11	A	15.40	5.80	0.00	01/01/2026
487	Apprentis loi 1979 AT - 11 Mayotte	APP 79 MAY-11	A	15.40	5.10	0.00	01/01/2025
488	Apprentis loi 1987 AT + 50 Mayotte	APP 87 MAY+50	A	15.30	6.30	0.00	01/01/2026
488	Apprentis loi 1987 AT + 50 Mayotte	APP 87 MAY+50	A	15.30	5.60	0.00	01/01/2025
489	Apprentis loi 1992 AT - 50 Mayotte	APP 92 MAY-50	A	0.00		0.00	01/01/2026
489	Apprentis loi 1992 AT - 50 Mayotte	APP 92 MAY-50	A	0.00		0.00	01/01/2025
490	Apprentis loi 1992 AT + 50 Mayotte	APP 92 MAY+50	A	0.00		0.00	01/01/2026
490	Apprentis loi 1992 AT + 50 Mayotte	APP 92 MAY+50	A	0.00		0.00	01/01/2025
492	FONCTIONNAIRES NON RESIDENTS ACTIFS	FONCT.NON RESIDENT	E		4.75		01/01/2018
496	COTISATIONS AGS ETT INTERIMAIRES U2	COTS AGS ETT INTER	E		0.03		01/01/2018
497	DEDUC REGUL COMPL. MALADIE NOTARIAT	DEDREG.COMPL.MALNOT	F	100.00			01/01/2023
500	ACCRE REGULARISATION	ACCRE REGUL	R	100.00			01/01/2026
500	ACCRE REGULARISATION	ACCRE REGUL	R	100.00			01/01/2024
502	PRIME EXCEPTIONNELLE COVID 19	PRIME CVID 19	E	0.00	0.00		01/03/2020
510	PRIME DE PARTAGE DE LA VALEUR	PRIME PPV	E	0.00	0.00		01/07/2022
510	PRIME EXCEPTIONNELLE POUVOIR D ACHAT	PRIME POUVOIR ACHAT	E		0.00		01/06/2021
513	EMBAUCHE 1ER AU 50EME SALARIE ZRR	EXONERATION ZRR	F	100.00			01/01/2009
518	APPRENTIS SECT PUBLIC SUP SEUIL	APP PUBLIC >SEUIL	A	6.90	0.40	0.00	01/01/2026
518	APPRENTIS SECT PUBLIC SUP SEUIL	APP PUBLIC >SEUIL	A	6.90	0.40	0.00	01/01/2024
520	APPRENTIS SECT PUBLIC SUP SEUIL ALS AL	APP PUB >SEUIL	A	6.90	1.70	0.00	01/01/2026
520	APPRENTIS SECT PUBLIC SUP SEUIL ALS AL	APP PUB >SEUIL	A	6.90	1.70	0.00	01/01/2024
538	REGUL EXO DOM SMIC 200% A 270% U2	REGUL EXO DOM 270%	E	100.00			01/01/2026
538	REGUL EXO DOM SMIC 170% a 270%	REGUL EXO DOM 270%	E	100.00			01/01/2019
542	FNAL DEGRE ANNEE 6 CAS GENERAL + SEC	FNAL DEG6CGSP	E		0.40		01/01/2014
544	CONTRIBUTION STOCK OPTIONS	CONTR STOCK OPTIONS	E		30.00		01/01/2016
546	CONTR.RETR.SUPPL BENEF. RENTES 21%	CONTR.BENEF.21%	E		21.00		01/01/2017
548	CAISSES CP SECT BAT TP-METROPOLE	CCP SEC BAT TP METRO	E	2.05	3.04		01/01/2026
548	CAISSES CP SECT BAT TP-METROPOLE	CCP SEC BAT TP METRO	E	2.05	3.04		01/05/2025
549	CAISSES CP SECT BAT TP - DOM OM	CCP SECT BAT TP DOM	E	1.43	2.12		01/01/2026
549	CAISSES CP SECT BAT TP - DOM OM	CCP SECT BAT TP DOM	E	1.43	2.12		01/05/2025
550	CAISSES CP AUTRES SECTEURS	CCP AUTRES SECTEURS	E	1.48	2.18		01/01/2026
550	CAISSES CP AUTRES SECTEURS	CCP AUTRES SECTEURS	E	1.48	2.18		01/05/2025
561	REDUCTION GENERALE CPRPF	REDUC GNRAL CPRPF	F	100.00			01/01/2026
561	REDUCTION GENERALE CPRPF	REDUC GNRAL CPRPF	F	100.00			01/01/2025
562	REGUL REDUCTION GENERALE CPRPF	REG RED GNRL CPRPF	E	100.00			01/01/2026
562	REGUL REDUCTION GENERALE CPRPF	REG RED GNRL CPRPF	E	100.00			01/01/2025
564	CONTR.RETR.SUPPL BENEF.RENTES 7%	CONTR.BENEF. 7%	E		7.00		01/01/2017
566	CONTR.RETR.SUPPL BENEF.RENTES 14%	CONTR.BENEF.14%	E		14.00		01/01/2017
570	REGUL. REDUCTION GENERALE RATP	REGUL RED GLE RATP	E	100.00			01/01/2026
570	REGUL. REDUCTION GENERALE RATP	REGUL RED GLE RATP	E	100.00			01/10/2025
578	Forfait social taux 10%	Forf.Soc. taux 10%	E		10.00		01/01/2019
580	REDUCTION GENERALE RATP	REDUC.GENERALE RATP	F	100.00			01/01/2026
580	REDUCTION GENERALE RATP	REDUC.GENERALE RATP	F	100.00			01/10/2025
583	SERVICE CIVIQUE ENGAGEMENT AT/MP	S.CIVIQUE ENG.AT	D			2.08	01/01/2026
583	SERVICE CIVIQUE ENGAGEMENT AT/MP	S.CIVIQUE ENG.AT	D			2.12	01/01/2024
585	S.CIVIQUE ENGAGEMENT AV AF MAL	S.CIVIQUE ENG VIEL	E	15.45	20.76		01/01/2026
585	S.CIVIQUE ENGAGEMENT AV AF MAL	S.CIVIQUE ENG VIEL	E	15.45	20.67		01/01/2024
586	SERVICE CIVIQUE ENGAGEMENT CSG-CRDS	S.CIVIQUE ENG.CSG	E		9.70		01/01/2024
588	SERVICE CIVIQUE VOLONTARIAT AT/MP	S.CIVIQUE VOL AT	D			2.08	01/01/2026
588	SERVICE CIVIQUE VOLONTARIAT AT/MP	S.CIVIQUE VOL AT	D			2.12	01/01/2024
592	S.CIVIQUE VOLONTARIAT AV AF MAL	S.CIVIQUE VOL.VIEIL	E	15.45	20.76		01/01/2026
592	S.CIVIQUE VOLONTARIAT AV AF MAL	S.CIVIQUE VOL.VIEIL	E	15.45	20.67		01/01/2024
593	EXONERATION ZRD	EXONERATION ZRD	F	100.00			01/09/2009
594	SERVICE CIVIQUE VOLONTARIAT CSG-CRDS	S.CIVIQUE VOL.CSG	E		9.70		01/01/2024
595	EXO DEGRESSIVE OIG ZRR COT SS	EXO OIG ZRR COT SS	F	100.00			01/01/2014
597	EXO DEGRESSIVE OIG ZRR FNAL	EXO DEG OIG FNAL	F	100.00			01/01/2014
599	EXO DEGR OIG ZRR VERS MOBILITE ADD	EXO DEG OIG MOB ADD	F	100.00			01/01/2014
600	ENIM EXO 50% VIEILLESSE PP	ENIM EX50% VIEIL PP	F	100.00			01/01/2020
601	EXO DEGR OIG ZRR VERST MOBILITE	EXO DEG OIG MOBILIT	F	100.00			01/01/2014
602	ENIM EXO 50% VIEILLESSE PO	ENIM EX50% VIEIL PO	F	100.00			01/01/2020
603	AT FONDS COMMUN L437.1 CSS	AT FONDS COMMUN	E		100.00		01/01/2015
604	ENIM EXO 50% PREVOYANCE PP	ENIM EX50% PREV PP	F	100.00			01/01/2020
605	ESEF - RG CAS GENERAL	ESEF- RG CAS GENERAL	D	15.45	13.26	0.73	01/01/2026
605	ESEF - RG CAS GENERAL	ESEF- RG CAS GENERAL	D	15.45	13.17	0.76	01/05/2025
606	ENIM EXO 50% PREVOYANCE PO	ENIM EX 50% PREV PO	F	100.00			01/01/2020
607	ENIM VIEILLESSE PP	ENIM VIEILLESSE PP	E		100.00		01/01/2020
608	ENIM VIEILLESSE PO	ENIM VIEILLESSE PO	E		100.00		01/01/2020
609	ENIM PREVOYANCE PP	ENIM PREVOYANCE PP	E		100.00		01/01/2020
610	ENIM PREVOYANCE PO	ENIM PREVOYANCE PO	E		100.00		01/01/2020
611	ENIM APPRENTIS EXO VIEILLESSE PO	ENIM APPRENTIS EXO	F	100.00			01/01/2020
612	ENIM APPRENTIS EXO PREVOYANCE PO	ENIM APPRENTIS EXO	F	100.00			01/01/2020
613	FONCT NON TITUL FP AVEC AF MAYOTTE	NON TIT FP AF MAYOT	A	20.84	11.02	0.00	01/01/2026
613	FONCT NON TITUL FP AVEC AF MAYOTTE	NON TIT FP AF MAYOT	A	20.73	9.97	0.00	01/01/2025
614	RR PRERETRAITE ECRETEMENT	RR PRERET. ECRETE	F	100.00			01/01/2021
615	ENIM LODEOM ST MARTIN ST BART VIEIL	ENIM LOD ST MAR V	F	100.00			01/01/2020
616	RR CHOMAGE ECRETEMENT	RR CHOM.ECRETE	F	100.00			01/01/2021
617	VIEILLESSE TAUX METROPOLE MAYOTTE	VIEIL METRO MAY	E	15.45	2.51		01/01/2026
617	VIEILLESSE TAUX METROPOLE MAYOTTE	VIEIL METRO MAY	E	15.45	2.42		01/01/2024
618	ENIM LODEOM ST MARTIN ST BART PREV	ENIM LODEOM ST MART	F	100.00			01/01/2020
619	MAYOTTE CONTRIB REV REMPLACEMENT	MAYOTTE REV REM	E		4.47		01/01/2026
619	MAYOTTE CONTRIB REV REMPLACEMENT	MAYOTTE REV REM	E		4.12		01/01/2025
620	MAYOTTE APPRENTIS PUBLIC SUP SEUIL	MAY APPRENT SEUIL	A	5.54	5.22	0.00	01/01/2026
620	MAYOTTE APPRENTIS PUBLIC SUP SEUIL	MAY APPRENT SEUIL	A	5.43	4.87	0.00	01/01/2025
621	ENIM REDUCTION GENERALE ETENDUE	ENIM REDUCTION GALE	F	100.00			01/01/2020
622	CPRPF NON CADRES SUPERIEURS	CPRPF PREV NON CS	E		9.75		01/01/2025
623	CPRPF CADRES SUPERIEURS	CPRPF PREV CS	E		9.75		01/01/2025
624	CPRPF NON CADRES SUP NON RESIDENTS	CPR PREV NI CS NI R	E		14.50		01/01/2025
625	CPRPF CADRES SUP NON RESIDENTS	CPR PREV CS NON RES	E		14.50		01/01/2025
626	EXO COMPTE EPARGNE TEMPS VERS PERCO	EXO CET PERCO	A		0.30	0.00	01/01/2012
627	ENIM REGUL REDUCTION GALE ETENDUE	ENIM REGUL RED GALE	E		100.00		01/01/2020
628	JOURNALISTES ABATT 20% AT/AV/AF/VM	JOURNALISTES	K	12.36	12.15	0.00	01/01/2026
628	JOURNALISTES ABATT 20% AT/AV/AF/VM	JOURNALISTES	K	12.36	12.08	0.00	01/01/2024
629	APPRENTI JOURNALISTE ABBAT 20%	APPRENTI JOURNALIST	K	6.84	11.75	0.00	01/01/2026
629	APPRENTI JOURNALISTE ABBAT 20%	APPRENTI JOURNALIST	K	6.84	11.68	0.00	01/01/2024
630	CPRPF CPA CADRES SUP	CPRPF CPA CS	E		49.52		01/01/2026
630	CPRPF CPA CADRES SUP	CPRPF CPA CS	E		49.25		01/01/2025
